1.2470126421619956E-15 1.4213580234729856E-15 
2.4679758712407404E-15 3.674705772946208E-16 
2.4679758712407404E-15 3.674705772946208E-16 
1.2470126421619956E-15 1.4213580234729856E-15 
2.4679758712407404E-15 3.674705772946208E-16 
1.2470126421619956E-15 1.4213580234729856E-15 
1.2470126421619956E-15 1.4213580234729856E-15 
2.4679758712407404E-15 3.674705772946208E-16 
1.2470126421619956E-15 1.4213580234729856E-15 
2.4679758712407404E-15 3.674705772946208E-16 
2.4679758712407404E-15 3.674705772946208E-16 
1.2470126421619956E-15 1.4213580234729856E-15 
2.4679758712407404E-15 3.674705772946208E-16 
1.2470126421619956E-15 1.4213580234729856E-15 
1.2470126421619956E-15 1.4213580234729856E-15 
2.4679758712407404E-15 3.674705772946208E-16 
2.4679758712407404E-15 3.674705772946208E-16 
1.2470126421619956E-15 1.4213580234729856E-15 
2.4679758712407404E-15 3.674705772946208E-16 
1.2470126421619956E-15 1.4213580234729856E-15 
2.4679758712407404E-15 3.674705772946208E-16 
1.2470126421619956E-15 1.4213580234729856E-15 
1.2470126421619956E-15 1.4213580234729856E-15 
2.4679758712407404E-15 3.674705772946208E-16 
2.4679758712407404E-15 3.674705772946208E-16 
1.2470126421619956E-15 1.4213580234729856E-15 
2.4679758712407404E-15 3.674705772946208E-16 
1.2470126421619956E-15 1.4213580234729856E-15 
2.4679758712407404E-15 3.674705772946208E-16 
1.2470126421619956E-15 1.4213580234729856E-15 
2.4679758712407404E-15 3.674705772946208E-16 
1.2470126421619956E-15 1.4213580234729856E-15 
1.2470126421619956E-15 1.4213580234729856E-15 
2.4679758712407404E-15 3.674705772946208E-16 
1.2470126421619956E-15 1.4213580234729856E-15 
2.4679758712407404E-15 3.674705772946208E-16 
1.2470126421619956E-15 1.4213580234729856E-15 
2.4679758712407404E-15 3.674705772946208E-16 
1.2470126421619956E-15 1.4213580234729856E-15 
2.4679758712407404E-15 3.674705772946208E-16 
1.2470126421619956E-15 1.4213580234729856E-15 
2.4679758712407404E-15 3.674705772946208E-16 
1.2470126421619956E-15 1.4213580234729856E-15 
2.4679758712407404E-15 3.674705772946208E-16 
2.4679758712407404E-15 3.674705772946208E-16 
1.2470126421619956E-15 1.4213580234729856E-15 
1.2470126421619956E-15 1.4213580234729856E-15 
2.4679758712407404E-15 3.674705772946208E-16 
1.2470126421619956E-15 1.4213580234729856E-15 
2.4679758712407404E-15 3.674705772946208E-16 
1.2470126421619956E-15 1.4213580234729856E-15 
2.4679758712407404E-15 3.674705772946208E-16 
1.2470126421619956E-15 1.4213580234729856E-15 
2.4679758712407404E-15 3.674705772946208E-16 
2.4679758712407404E-15 3.674705772946208E-16 
1.2470126421619956E-15 1.4213580234729856E-15 
1.2470126421619956E-15 1.4213580234729856E-15 
2.4679758712407404E-15 3.674705772946208E-16 
1.2470126421619956E-15 1.4213580234729856E-15 
2.4679758712407404E-15 3.674705772946208E-16 
1.2470126421619956E-15 1.4213580234729856E-15 
2.4679758712407404E-15 3.674705772946208E-16 
1.2470126421619956E-15 1.4213580234729856E-15 
2.4679758712407404E-15 3.674705772946208E-16 
1.2470126421619956E-15 1.4213580234729856E-15 
2.4679758712407404E-15 3.674705772946208E-16 
2.4679758712407404E-15 3.674705772946208E-16 
1.2470126421619956E-15 1.4213580234729856E-15 
2.4679758712407404E-15 3.674705772946208E-16 
1.2470126421619956E-15 1.4213580234729856E-15 
2.4679758712407404E-15 3.674705772946208E-16 
1.2470126421619956E-15 1.4213580234729856E-15 
2.4679758712407404E-15 3.674705772946208E-16 
1.2470126421619956E-15 1.4213580234729856E-15 
2.4679758712407404E-15 3.674705772946208E-16 
1.2470126421619956E-15 1.4213580234729856E-15 
1.2470126421619956E-15 1.4213580234729856E-15 
2.4679758712407404E-15 3.674705772946208E-16 
1.2470126421619956E-15 1.4213580234729856E-15 
2.4679758712407404E-15 3.674705772946208E-16 
1.2470126421619956E-15 1.4213580234729856E-15 
2.4679758712407404E-15 3.674705772946208E-16 
1.2470126421619956E-15 1.4213580234729856E-15 
2.4679758712407404E-15 3.674705772946208E-16 
1.2470126421619956E-15 1.4213580234729856E-15 
2.4679758712407404E-15 3.674705772946208E-16 
2.4679758712407404E-15 3.674705772946208E-16 
1.2470126421619956E-15 1.4213580234729856E-15 
2.4679758712407404E-15 3.674705772946208E-16 
1.2470126421619956E-15 1.4213580234729856E-15 
1.2470126421619956E-15 1.4213580234729856E-15 
2.4679758712407404E-15 3.674705772946208E-16 
1.2470126421619956E-15 1.4213580234729856E-15 
2.4679758712407404E-15 3.674705772946208E-16 
2.4679758712407404E-15 3.674705772946208E-16 
1.2470126421619956E-15 1.4213580234729856E-15 
2.4679758712407404E-15 3.674705772946208E-16 
1.2470126421619956E-15 1.4213580234729856E-15 
1.2470126421619956E-15 1.4213580234729856E-15 
2.4679758712407404E-15 3.674705772946208E-16 
