-1.3855696024022174E-16 -1.4213580234729856E-16 3.6946398338998128 -3.1747813113013392 3.1263554867471335 2.3156025532863573 -0.4237083815452889 3.6167778305161757 -4.796715130187969 2.2148765391237104 
2.7421954124897116E-16 -3.674705772946208E-17 -0.9179450929813966 -3.2819126979652804 1.0867853055565184 2.3331628310571038 3.6019930928171413 3.4987815486777665 -4.9892483658360005 3.552145944748079 
2.7421954124897116E-16 -3.674705772946208E-17 3.3402851295234086 -3.307366980873004 2.4029878802165676 2.3307287917270405 3.887331523035175 4.135510363637836 -4.977923196929902 4.121354259260661 
-1.3855696024022174E-16 -1.4213580234729856E-16 3.4335138357072545 -4.427879503688667 3.173964062236476 2.3882760789942035 -0.4237083815452889 3.551292716505569 -4.809174815029757 4.167880779842328 
2.7421954124897116E-16 -3.674705772946208E-17 0.29117379677597555 -4.680977500659641 -0.8609240536697175 0.23455815899703758 3.826223169661044 3.436303180363667 -4.835640664117586 3.6573566922039915 
-1.3855696024022174E-16 -1.4213580234729856E-16 3.045769310054677 -2.960019018264611 1.040135253623356 1.3196036116820271 3.469738567936031 3.9455831080710744 -4.809174815029757 4.167880779842328 
-1.3855696024022174E-16 -1.4213580234729856E-16 3.045769310054677 -4.427879503688667 -0.8853943645129456 1.3196036116820271 3.852518327962483 3.9422284599863837 -4.809174815029757 4.167880779842328 
2.7421954124897116E-16 -3.674705772946208E-17 0.37541707788092493 -3.222163881821016 3.7112690414066893 2.1851243735974424 -0.40187043264544187 3.544643067428773 -4.970522359769261 1.7415319324694871 
-1.3855696024022174E-16 -1.4213580234729856E-16 4.41205158981099 -3.838650961126963 2.4244341995476546 1.3416342925990887 3.0559938384760956 4.340749405228879 -4.824211589447977 2.317243618460518 
2.7421954124897116E-16 -3.674705772946208E-17 -0.03620324765234928 -3.321143981781085 1.009863334821323 2.3328215727158885 3.2806509028079214 4.730433565415044 -4.970393494352894 1.7415319324694871 
2.7421954124897116E-16 -3.674705772946208E-17 -0.3672089801435241 -0.26801254383917783 2.770187188084635 2.9090570314772473 0.19974605601095147 3.9578740402475048 -4.979530397504207 3.7757764466973165 
-1.3855696024022174E-16 -1.4213580234729856E-16 3.6811241949195166 -3.253075010397782 -0.43039944032560573 2.2768949371540654 -0.8862720389020535 3.2229395041884437 -4.910432146556342 4.140541279917032 
2.7421954124897116E-16 -3.674705772946208E-17 3.233796073369593 -3.22819909458304 -0.4697669522083805 2.746257300198004 1.6140688553461142 3.9255184769948657 -4.82421931082723 2.688230421109209 
-1.3855696024022174E-16 -1.4213580234729856E-16 3.459880786819761 -4.427879503688667 3.173964062236476 2.311940030903329 -0.4237083815452889 3.551292716505569 -4.809174815029757 4.167880779842328 
-1.3855696024022174E-16 -1.4213580234729856E-16 2.9596760015459056 -2.482602621466913 3.1305346067953765 2.360066978923606 -3.147941302931304 4.23899748914509 -4.9516031267397125 2.67301028519665 
2.7421954124897116E-16 -3.674705772946208E-17 0.11234275652393011 -2.4278491813811205 1.567104527991734 2.0894049303853732 -2.461637810328191 3.394027572791569 -4.870885551710438 3.72226309750374 
2.7421954124897116E-16 -3.674705772946208E-17 3.5101039735015016 -2.034734154492155 -0.9900560934785732 2.851109749574034 0.19974605601095147 3.9578740402475048 -4.985149520217504 4.157583391557802 
