2.2542651397913356E-16 1.534767784866998E-17 0.5350871828608716 -4.036488439441339 -1.2048951099785459 4.613918927137671 3.68908041654366 0.1432716875606408 1.1005050048355032 1.6298394760424728 
1.57157727113808E-16 4.007901693117677E-15 -0.718991955362583 -4.578813823460953 3.865406106074242 4.718440675608758 2.7393546294606193 -0.683794839951854 -3.1325406132669786 -0.17487357011647398 
1.57157727113808E-16 4.007901693117677E-15 -0.8267111477282622 -4.555536539616853 -0.7557078535721633 2.802570670866708 1.8109485518039414 -0.6993145779284797 4.865075294114151 -0.12289593872254523 
2.2542651397913356E-16 1.534767784866998E-17 -0.9964862955696248 -3.100521852619363 -1.27826790049946 4.229580239447547 1.411569163875461 0.31260974669773806 0.1847341647898344 -2.551589938492797 
2.2542651397913356E-16 1.534767784866998E-17 -1.2844093528307918 -4.114183683170256 -1.621934028605914 4.8610681909312605 2.392556033728302 0.317730139024588 0.15978708549533494 3.469613497163008 
1.57157727113808E-16 4.007901693117677E-15 -1.25287759226629 -4.510458326544291 1.6679489190736834 4.786335751633877 2.8618829558936394 1.7637333976502536 0.4550708126375326 1.5031936880031476 
2.2542651397913356E-16 1.534767784866998E-17 0.7227829638628398 -4.557577711096764 3.3040068722612155 3.8863288433743297 2.5339548500656495 0.13460718747198086 -2.6625346669513283 1.5390756467481415 
1.57157727113808E-16 4.007901693117677E-15 1.1601011936843393 -4.170970592101203 -2.6042383834386236 4.979468653053135 0.4408458856500834 1.547676597057646 0.7872907039219635 1.4074320334591794 
1.57157727113808E-16 4.007901693117677E-15 -1.2013737147420531 -4.510458326544291 1.621154472930375 4.786335751633877 2.8618829558936394 1.673159814263135 0.4550708126375326 1.5031936880031476 
2.2542651397913356E-16 1.534767784866998E-17 -0.8621615717168299 -3.497341226571853 0.8337919573269742 4.165845883021866 -0.9498277332832863 0.5269779072144936 -4.804558900027054 -2.3080256189274944 
2.2542651397913356E-16 1.534767784866998E-17 -2.797037840584098 -4.548695640281413 -0.09738215722595667 3.0202868276209873 3.8788200195943947 0.0037694875492882973 1.942404779624538 0.8399347106898343 
1.57157727113808E-16 4.007901693117677E-15 0.4033390813459228 -3.5496264755490086 -2.0936575485404187 4.0500472041389255 2.475203253105752 0.07758827055412892 -1.1134639579682477 1.5986774036167815 
1.57157727113808E-16 4.007901693117677E-15 -0.7174997805600922 -3.6873490647005243 -1.4104491761501345 4.7430843008347665 2.4850641335253414 3.1616321107594514 -0.9316059684678781 -0.42525631839773637 
2.2542651397913356E-16 1.534767784866998E-17 0.5333837973504938 -4.114183683170256 -1.6837417565266282 4.828228429194335 2.42722680750275 1.0366089119643211 0.15978708549533494 3.469613497163008 
1.57157727113808E-16 4.007901693117677E-15 -0.7184955623998083 -4.818038082821165 4.341320215116476 4.717700573211901 2.6456659820247737 -0.6097700908522773 -2.2787361944105644 1.4444878392144633 
