2.028838625812202E-15 1.534767784866998E-16 
1.414419544024272E-15 4.007901693117677E-14 
1.414419544024272E-15 4.007901693117677E-14 
2.028838625812202E-15 1.534767784866998E-16 
2.028838625812202E-15 1.534767784866998E-16 
1.414419544024272E-15 4.007901693117677E-14 
2.028838625812202E-15 1.534767784866998E-16 
1.414419544024272E-15 4.007901693117677E-14 
1.414419544024272E-15 4.007901693117677E-14 
2.028838625812202E-15 1.534767784866998E-16 
2.028838625812202E-15 1.534767784866998E-16 
1.414419544024272E-15 4.007901693117677E-14 
1.414419544024272E-15 4.007901693117677E-14 
2.028838625812202E-15 1.534767784866998E-16 
1.414419544024272E-15 4.007901693117677E-14 
2.028838625812202E-15 1.534767784866998E-16 
1.414419544024272E-15 4.007901693117677E-14 
2.028838625812202E-15 1.534767784866998E-16 
1.414419544024272E-15 4.007901693117677E-14 
2.028838625812202E-15 1.534767784866998E-16 
1.414419544024272E-15 4.007901693117677E-14 
2.028838625812202E-15 1.534767784866998E-16 
1.414419544024272E-15 4.007901693117677E-14 
2.028838625812202E-15 1.534767784866998E-16 
1.414419544024272E-15 4.007901693117677E-14 
2.028838625812202E-15 1.534767784866998E-16 
2.028838625812202E-15 1.534767784866998E-16 
1.414419544024272E-15 4.007901693117677E-14 
2.028838625812202E-15 1.534767784866998E-16 
1.414419544024272E-15 4.007901693117677E-14 
1.414419544024272E-15 4.007901693117677E-14 
2.028838625812202E-15 1.534767784866998E-16 
2.028838625812202E-15 1.534767784866998E-16 
1.414419544024272E-15 4.007901693117677E-14 
1.414419544024272E-15 4.007901693117677E-14 
2.028838625812202E-15 1.534767784866998E-16 
2.028838625812202E-15 1.534767784866998E-16 
1.414419544024272E-15 4.007901693117677E-14 
1.414419544024272E-15 4.007901693117677E-14 
2.028838625812202E-15 1.534767784866998E-16 
1.414419544024272E-15 4.007901693117677E-14 
2.028838625812202E-15 1.534767784866998E-16 
1.414419544024272E-15 4.007901693117677E-14 
2.028838625812202E-15 1.534767784866998E-16 
1.414419544024272E-15 4.007901693117677E-14 
2.028838625812202E-15 1.534767784866998E-16 
2.028838625812202E-15 1.534767784866998E-16 
1.414419544024272E-15 4.007901693117677E-14 
1.414419544024272E-15 4.007901693117677E-14 
2.028838625812202E-15 1.534767784866998E-16 
2.028838625812202E-15 1.534767784866998E-16 
1.414419544024272E-15 4.007901693117677E-14 
2.028838625812202E-15 1.534767784866998E-16 
1.414419544024272E-15 4.007901693117677E-14 
1.414419544024272E-15 4.007901693117677E-14 
2.028838625812202E-15 1.534767784866998E-16 
1.414419544024272E-15 4.007901693117677E-14 
2.028838625812202E-15 1.534767784866998E-16 
2.028838625812202E-15 1.534767784866998E-16 
1.414419544024272E-15 4.007901693117677E-14 
1.414419544024272E-15 4.007901693117677E-14 
2.028838625812202E-15 1.534767784866998E-16 
1.414419544024272E-15 4.007901693117677E-14 
2.028838625812202E-15 1.534767784866998E-16 
2.028838625812202E-15 1.534767784866998E-16 
1.414419544024272E-15 4.007901693117677E-14 
2.028838625812202E-15 1.534767784866998E-16 
1.414419544024272E-15 4.007901693117677E-14 
2.028838625812202E-15 1.534767784866998E-16 
1.414419544024272E-15 4.007901693117677E-14 
2.028838625812202E-15 1.534767784866998E-16 
1.414419544024272E-15 4.007901693117677E-14 
1.414419544024272E-15 4.007901693117677E-14 
2.028838625812202E-15 1.534767784866998E-16 
2.028838625812202E-15 1.534767784866998E-16 
1.414419544024272E-15 4.007901693117677E-14 
1.414419544024272E-15 4.007901693117677E-14 
2.028838625812202E-15 1.534767784866998E-16 
1.414419544024272E-15 4.007901693117677E-14 
2.028838625812202E-15 1.534767784866998E-16 
1.414419544024272E-15 4.007901693117677E-14 
2.028838625812202E-15 1.534767784866998E-16 
1.414419544024272E-15 4.007901693117677E-14 
2.028838625812202E-15 1.534767784866998E-16 
1.414419544024272E-15 4.007901693117677E-14 
2.028838625812202E-15 1.534767784866998E-16 
2.028838625812202E-15 1.534767784866998E-16 
1.414419544024272E-15 4.007901693117677E-14 
2.028838625812202E-15 1.534767784866998E-16 
1.414419544024272E-15 4.007901693117677E-14 
1.414419544024272E-15 4.007901693117677E-14 
2.028838625812202E-15 1.534767784866998E-16 
1.414419544024272E-15 4.007901693117677E-14 
2.028838625812202E-15 1.534767784866998E-16 
1.414419544024272E-15 4.007901693117677E-14 
2.028838625812202E-15 1.534767784866998E-16 
1.414419544024272E-15 4.007901693117677E-14 
2.028838625812202E-15 1.534767784866998E-16 
2.028838625812202E-15 1.534767784866998E-16 
1.414419544024272E-15 4.007901693117677E-14 
